"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"15000","Hawaii","8","500","Subsidies","15","327","    Nonmetallic mineral products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","16","331","    Primary metals manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","17","332","    Fabricated metal products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","18","333","    Machinery manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","19","334","    Computer and electronic products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","20","335","    Electrical equipment, appliance, and components manufacturing",0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","500","Subsidies","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","22","3364-3366, 3369","    Other transportation equipment manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","23","337","    Furniture and related products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","24","339","    Miscellaneous manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","25","...","   Nondurable goods manufacturing",0,0,0,0,0,0,0,0,"(L)","(L)","(L)","(L)","(L)","(L)","(L)",-1,"(L)",-1,"(L)","(NA)"
"15000","Hawaii","8","500","Subsidies","26","311-312","    Food and beverage and tobacco products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","27","313-314","    Textile mills and textile product mills",0,0,0,0,0,0,0,0,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","500","Subsidies","28","315-316","    Apparel and leather and allied products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","29","322","    Paper products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","30","323","    Printing and related support activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","31","324","    Petroleum and coal products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)","(L)",-1,"(L)",-1,"(L)","(NA)"
"15000","Hawaii","8","500","Subsidies","32","325","    Chemical products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","500","Subsidies","33","326","    Plastics and rubber products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","34","42","  Wholesale trade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","35","44-45","  Retail trade",0,0,0,0,0,0,0,0,0,0,0,0,-13,-1,"(L)","(L)",0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","36","48-49","  Transportation and warehousing",-2,-1,"(L)",-1,-120,-8,-62,-13,-11,-18,-13,-8,-11,-8,-10,-16,-7,-6,-6,"(NA)"
"15000","Hawaii","8","500","Subsidies","37","481","   Air transportation","(L)","(L)",0,"(L)",-118,-4,-59,"(L)",-1,-2,-2,-3,-4,-5,-6,-6,-5,-5,-6,"(NA)"
"15000","Hawaii","8","500","Subsidies","38","482","   Rail transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","39","483","   Water transportation",-2,-1,"(L)",-1,-3,-4,-3,-12,-10,-16,-11,-5,-7,-3,-4,-10,-2,-1,-1,"(NA)"
"15000","Hawaii","8","500","Subsidies","40","484","   Truck transportation",0,0,0,0,0,0,"(L)","(L)","(L)","(L)","(L)","(L)","(L)",0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","41","485","   Transit and ground passenger transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","42","486","   Pipeline transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","43","487-488, 492","   Other transportation and support activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","44","493","   Warehousing and storage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","45","51","  Information",0,0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)",-2,-2,-2,-1,-1,"(NA)"
"15000","Hawaii","8","500","Subsidies","46","511","   Publishing industries, except Internet (includes software)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","47","512","   Motion picture and sound recording industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","48","515, 517","   Broadcasting and telecommunications",0,0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)",-2,-2,-2,-1,-1,"(NA)"
"15000","Hawaii","8","500","Subsidies","49","518, 519","   Data processing, internet publishing, and other information services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","50","52, 53","  Finance, insurance, real estate, rental, and leasing",-79,-81,-83,-80,-76,-77,-90,-105,-144,-127,-166,-138,-135,-141,-136,-138,-137,-126,-126,"(NA)"
"15000","Hawaii","8","500","Subsidies","51","52","   Finance and insurance","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",-1,"(L)","(NA)"
"15000","Hawaii","8","500","Subsidies","52","521-522","    Federal Reserve banks, credit intermediation, and related services","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",-1,"(L)","(NA)"
"15000","Hawaii","8","500","Subsidies","53","523","    Securities, commodity contracts, and investments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","54","524","    Insurance carriers and related activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","55","525","    Funds, trusts, and other financial vehicles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","56","53","   Real estate and rental and leasing",-79,-81,-83,-80,-76,-77,-90,-105,-144,-127,-166,-138,-135,-141,-135,-137,-137,-125,-126,"(NA)"
"15000","Hawaii","8","500","Subsidies","57","531","    Real estate",-79,-81,-83,-80,-76,-77,-90,-105,-144,-127,-166,-138,-135,-141,-135,-137,-137,-125,-126,"(NA)"
"15000","Hawaii","8","500","Subsidies","58","532-533","    Rental and leasing services and lessors of intangible assets",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","59","54, 55, 56","  Professional and business services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","60","54","   Professional, scientific, and technical services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","61","5411","    Legal services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","62","5415","    Computer systems design and related services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","63","5412-5414, 5416-5419","    Miscellaneous professional, scientific, and technical services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","64","55","   Management of companies and enterprises",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","65","56","   Administrative and waste management services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","66","561","    Administrative and support services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","67","562","    Waste management and remediation services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","68","61, 62","  Educational services, health care, and social assistance",0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-15,-9,-12,-11,-7,"(NA)"
"15000","Hawaii","8","500","Subsidies","69","61","   Educational services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","70","62","   Health care and social assistance",0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-15,-9,-12,-11,-7,"(NA)"
"15000","Hawaii","8","500","Subsidies","71","621","    Ambulatory health care services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","72","622-623","    Hospitals and nursing and residential care facilities",0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-15,-9,-12,-11,-7,"(NA)"
"15000","Hawaii","8","500","Subsidies","73","624","    Social assistance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","75","71","   Arts, entertainment, and recreation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","76","711-712","    Performing arts, spectator sports, museums, and related activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","77","713","    Amusements, gambling, and recreation industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","78","72","   Accommodation and food services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","79","721","    Accommodation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","80","722","    Food services and drinking places",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","81","81","  Other services, except government",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","82","92"," Government",-95,-78,-70,-68,-68,-77,-72,-67,-72,-74,-80,-79,-96,-87,-96,-91,-91,-103,-106,"(NA)"
"15000","Hawaii","8","500","Subsidies","83","...","  Federal civilian",-1,"(L)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"(NA)"
"15000","Hawaii","8","500","Subsidies","84","...","  Federal military",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","85","...","  State and local",-95,-77,-70,-67,-67,-76,-72,-66,-72,-73,-79,-79,-96,-86,-96,-90,-90,-102,-105,"(NA)"
"15000","Hawaii","8","500","Subsidies","86","11, 21","Natural resources and mining",-20,-37,-79,-79,-77,-47,-55,-34,-75,-52,-33,-28,-31,-29,-20,-20,-12,-11,-16,"(NA)"
"15000","Hawaii","8","500","Subsidies","87","42, 44-45","Trade",0,0,0,0,0,0,0,0,0,0,0,0,-13,-1,"(L)","(L)",0,0,0,"(NA)"
"15000","Hawaii","8","500","Subsidies","88","...","Transportation and utilities",-2,-1,"(L)",-1,-120,-8,-62,-13,-11,-18,-13,-8,-11,-8,-10,-16,-7,-6,-6,"(NA)"
"15000","Hawaii","8","500","Subsidies","89","...","Private goods-producing industries",-20,-37,-79,-79,-77,-47,-55,-34,-75,-52,-33,-28,-31,-29,-20,-21,-12,-12,-16,"(NA)"
"15000","Hawaii","8","500","Subsidies","90","...","Private services-providing industries",-81,-82,-84,-81,-196,-85,-152,-117,-155,-145,-179,-146,-159,-153,-162,-165,-159,-144,-140,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","1","...","All industry total",3183,3230,3254,3493,3493,3606,3884,4279,4796,5213,5548,5559,5317,5508,5906,6381,6544,6840,7062,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","2","..."," Private industries",3183,3230,3254,3493,3493,3606,3884,4279,4796,5213,5548,5559,5317,5508,5906,6381,6544,6840,7062,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","3","11","  Agriculture, forestry, fishing, and hunting",6,6,6,6,6,6,7,7,8,8,10,10,10,10,11,11,12,14,15,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","4","111-112","   Farms",5,5,5,5,5,5,6,6,7,7,9,9,9,9,10,10,10,12,13,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","5","113-115","   Forestry, fishing, and related activities",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","6","21","  Mining",1,1,1,1,1,1,2,2,3,3,4,3,3,3,3,3,3,3,4,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","7","211","   Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","8","212","   Mining, except oil and gas",1,1,1,1,1,1,2,2,3,3,4,3,3,3,3,3,3,3,3,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","9","213","   Support activities for mining",0,0,0,0,0,0,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","10","22","  Utilities",141,141,143,141,145,148,152,160,180,216,242,230,265,296,261,302,308,332,332,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","11","23","  Construction",27,28,30,35,36,39,43,50,60,63,76,77,65,59,64,71,73,76,84,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","12","31-33","  Manufacturing",23,22,23,26,25,26,27,30,30,34,40,39,44,45,44,43,47,50,52,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","13","...","   Durable goods manufacturing",7,7,7,9,8,8,8,9,10,11,12,11,11,10,11,10,11,11,12,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","14","321","    Wood products manufacturing","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",1,1,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","15","327","    Nonmetallic mineral products manufacturing",1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","16","331","    Primary metals manufacturing","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","17","332","    Fabricated metal products",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","18","333","    Machinery manufacturing",1,1,1,1,1,1,1,1,1,1,1,1,"(L)",1,"(L)",1,1,"(L)","(L)","(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","19","334","    Computer and electronic products manufacturing",1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","20","335","    Electrical equipment, appliance, and components manufacturing","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",1,1,1,1,"(L)","(L)","(L)","(L)",1,1,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","22","3364-3366, 3369","    Other transportation equipment manufacturing",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","23","337","    Furniture and related products manufacturing","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","24","339","    Miscellaneous manufacturing",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","25","...","   Nondurable goods manufacturing",16,15,16,18,17,17,19,21,20,23,28,28,33,34,33,33,36,39,40,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","26","311-312","    Food and beverage and tobacco products manufacturing",9,9,9,9,9,9,10,12,10,11,13,13,16,18,18,18,20,22,23,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","27","313-314","    Textile mills and textile product mills","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","28","315-316","    Apparel and leather and allied products manufacturing","(L)","(L)","(L)",1,1,"(L)","(L)","(L)","(L)","(L)",1,"(L)","(L)","(L)","(L)","(L)",1,"(L)",1,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","29","322","    Paper products manufacturing",1,1,1,1,1,1,1,1,1,1,1,1,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","30","323","    Printing and related support activities",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","31","324","    Petroleum and coal products manufacturing",3,2,3,3,3,4,4,4,5,6,8,10,12,11,10,9,11,11,12,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","32","325","    Chemical products manufacturing",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","33","326","    Plastics and rubber products manufacturing","(L)","(L)","(L)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","34","42","  Wholesale trade",413,409,419,438,448,471,504,546,556,539,542,545,503,523,580,599,605,608,621,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","35","44-45","  Retail trade",847,834,844,919,926,929,1023,1140,1266,1372,1447,1408,1283,1364,1528,1679,1641,1649,1716,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","36","48-49","  Transportation and warehousing",239,298,325,346,330,381,395,452,537,542,520,511,460,403,433,427,526,543,569,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","37","481","   Air transportation",182,233,257,277,259,311,321,369,434,420,434,443,390,331,367,353,450,464,489,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","38","482","   Rail transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","39","483","   Water transportation",10,11,10,10,11,8,9,14,23,33,34,18,13,12,12,12,13,13,14,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","40","484","   Truck transportation",26,26,26,26,27,26,27,28,32,38,40,39,44,48,41,51,51,55,54,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","41","485","   Transit and ground passenger transportation",1,1,1,2,2,1,2,2,2,2,3,2,3,3,3,4,4,4,4,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","42","486","   Pipeline transportation","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",0,0,0,0,0,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","43","487-488, 492","   Other transportation and support activities",20,26,30,31,31,35,37,40,45,48,8,8,9,8,8,8,8,8,8,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","44","493","   Warehousing and storage","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",1,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","45","51","  Information",73,72,72,72,73,74,73,77,83,91,79,77,86,100,79,91,90,98,98,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","46","511","   Publishing industries, except Internet (includes software)",1,1,1,1,1,1,1,1,1,1,2,3,3,3,2,2,2,2,2,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","47","512","   Motion picture and sound recording industries",1,1,1,1,1,1,1,1,2,1,2,6,6,13,7,7,7,6,7,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","48","515, 517","   Broadcasting and telecommunications",71,70,69,69,70,71,71,73,79,87,75,67,75,82,68,82,80,89,88,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","49","518, 519","   Data processing, internet publishing, and other information services","(L)","(L)","(L)","(L)","(L)","(L)",1,1,1,1,1,1,1,1,1,1,1,1,1,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","50","52, 53","  Finance, insurance, real estate, rental, and leasing",773,763,721,765,762,783,834,901,1015,1173,1336,1425,1434,1448,1498,1583,1612,1696,1703,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","51","52","   Finance and insurance",105,121,83,101,98,101,109,117,123,132,144,167,171,175,219,218,237,272,295,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","52","521-522","    Federal Reserve banks, credit intermediation, and related services",14,15,16,17,15,16,17,18,20,23,25,52,52,52,58,77,79,76,78,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","53","523","    Securities, commodity contracts, and investments",6,6,6,7,7,5,6,7,7,7,9,6,7,6,7,8,8,8,8,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","54","524","    Insurance carriers and related activities",85,99,61,77,75,78,86,92,96,101,108,107,110,116,153,132,149,186,208,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","55","525","    Funds, trusts, and other financial vehicles","(L)",1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","56","53","   Real estate and rental and leasing",667,642,638,664,664,682,726,784,892,1041,1192,1259,1263,1272,1279,1365,1375,1424,1408,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","57","531","    Real estate",432,409,408,419,413,432,461,491,558,674,781,816,866,878,844,843,852,890,891,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","58","532-533","    Rental and leasing services and lessors of intangible assets",235,233,231,246,251,250,265,293,334,367,411,443,398,394,434,522,523,535,517,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","59","54, 55, 56","  Professional and business services",78,85,90,98,106,116,135,159,172,222,224,215,196,222,251,268,281,307,337,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","60","54","   Professional, scientific, and technical services",41,47,49,56,61,66,79,95,105,146,137,125,111,135,154,158,170,192,200,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","61","5411","    Legal services",16,19,20,23,24,26,34,43,44,75,59,42,29,52,65,57,68,91,102,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","62","5415","    Computer systems design and related services",5,7,8,11,13,15,17,18,24,28,29,31,30,31,33,39,42,40,36,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","63","5412-5414, 5416-5419","    Miscellaneous professional, scientific, and technical services",20,21,21,22,24,26,28,33,38,43,48,52,52,52,57,61,61,61,62,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","64","55","   Management of companies and enterprises",6,6,6,6,7,8,8,10,10,11,13,12,12,12,11,11,11,11,11,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","65","56","   Administrative and waste management services",30,32,34,35,39,42,47,54,57,64,74,78,73,76,85,100,101,104,127,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","66","561","    Administrative and support services",25,26,28,29,32,35,40,46,48,55,62,66,61,64,71,83,84,88,112,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","67","562","    Waste management and remediation services",6,6,6,7,7,7,7,8,9,9,12,12,12,12,14,16,16,16,15,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","68","61, 62","  Educational services, health care, and social assistance",96,100,100,109,114,114,125,145,166,166,206,216,223,229,242,265,266,277,285,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","69","61","   Educational services",18,19,19,21,22,22,24,28,32,33,40,45,46,48,50,54,52,52,53,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","70","62","   Health care and social assistance",78,81,81,88,92,92,101,118,135,133,166,171,177,182,192,211,214,224,232,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","71","621","    Ambulatory health care services",32,32,31,34,35,35,39,41,46,46,56,55,56,56,62,69,68,71,73,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","72","622-623","    Hospitals and nursing and residential care facilities",32,33,33,36,37,36,39,49,57,58,72,76,80,83,88,95,96,102,106,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","73","624","    Social assistance",15,16,17,18,21,21,23,27,31,29,38,41,41,42,42,47,50,51,52,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",432,436,448,503,484,482,524,566,670,729,761,739,682,740,843,965,1007,1117,1174,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","75","71","   Arts, entertainment, and recreation",34,35,36,40,39,40,43,48,54,60,61,68,64,63,65,75,75,77,72,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","76","711-712","    Performing arts, spectator sports, museums, and related activities",4,4,5,5,5,5,6,7,8,9,9,12,11,11,13,13,14,15,18,"(NA)"
"15000","Hawaii","8","600","Taxes on production and imports","77","713","    Amusements, gambling, and recreation industries",30,31,31,35,33,35,37,41,46,51,52,56,52,53,52,61,60,62,54,"(NA)"
